SaleID,CustomerID,ProductID,SaleDate,Quantity,SalesRep
2576,495,20,2024-06-07,6,Tony Diaz
2577,16,60,2023-02-09,5,David Foley
2578,120,68,2024-11-30,6,Jill Bonilla
2579,352,2,2024-04-16,10,Christine Rios
2580,313,75,2023-04-30,9,Matthew Howe
2581,157,31,2024-11-04,3,Larry Medina
2582,92,33,2024-07-14,7,Tony Diaz
2583,89,92,2022-02-23,10,Jill Bonilla
2584,234,59,2022-06-28,6,Joyce Harris
2585,337,54,2025-06-20,9,George Hamilton MD
2586,462,35,2022-11-27,8,Nicole Winters
2587,168,10,2022-09-26,5,Jerry Lucero
2588,316,24,2025-06-06,5,Lisa Gonzalez
2589,257,40,2022-01-05,7,Elizabeth Kim
2590,434,17,2022-03-28,10,Lisa Gonzalez
2591,324,93,2022-04-18,6,Larry Medina
2592,118,47,2024-11-22,7,Lisa Gonzalez
2593,359,59,2022-09-19,2,David Russell
2594,81,47,2021-12-31,6,George Hamilton MD
2595,101,54,2023-11-29,4,Joyce Harris
2596,301,68,2023-12-17,8,Ashley Williams
2597,499,72,2022-03-17,7,Benjamin Figueroa
2598,237,86,2023-05-21,7,Nicole Winters
2599,255,4,2024-01-11,1,Thomas Tucker
2600,71,10,2023-09-04,1,Joyce Harris
2601,344,24,2022-06-24,8,Angela Smith
2602,427,92,2023-07-23,6,David Evans
2603,91,33,2022-09-05,1,Angela Smith
2604,440,82,2021-11-26,6,David Russell
2605,258,49,2022-12-12,6,Angela Smith
2606,358,19,2021-09-29,5,Debra Ruiz
2607,9,39,2021-09-16,10,David Russell
2608,191,8,2021-12-04,2,Brian Smith
2609,174,76,2022-03-19,3,Angela Smith
2610,371,15,2022-07-06,6,Cindy Clark
2611,473,87,2023-09-07,8,Matthew Howe
2612,408,70,2022-12-23,2,Angela Smith
2613,402,52,2024-09-21,7,Tiffany Page
2614,363,17,2021-09-17,5,Debra Ruiz
2615,229,10,2024-05-25,4,Angela Smith
2616,33,28,2023-06-20,9,David Russell
2617,131,51,2022-10-31,1,Nicole Winters
2618,431,72,2024-03-25,2,Angela Smith
2619,104,86,2024-11-26,4,David Evans
2620,495,71,2022-01-14,4,Cindy Clark
2621,315,94,2024-06-17,2,Joyce Harris
2622,29,86,2022-11-25,3,Erika Stanley
2623,47,12,2024-11-09,8,Larry Medina
2624,127,17,2023-11-21,7,Jill Bonilla
2625,486,84,2024-02-13,9,Joseph Miller
2626,348,30,2023-04-14,1,Kirk Alvarez
2627,328,92,2023-09-12,6,George Hamilton MD
2628,143,83,2025-05-19,5,Elizabeth Kim
2629,90,88,2024-08-21,6,Angela Smith
2630,128,20,2025-01-09,6,Kirk Alvarez
2631,269,11,2021-11-19,2,Misty Torres
2632,308,91,2024-01-25,9,David Russell
2633,220,79,2024-06-18,2,Tony Diaz
2634,15,29,2024-11-28,1,Joseph Miller
2635,325,29,2021-09-23,8,Joyce Harris
2636,243,57,2025-07-14,5,Joyce Harris
2637,417,59,2022-02-07,2,Elizabeth Kim
2638,437,55,2023-01-02,1,Matthew Howe
2639,214,45,2025-05-25,8,Thomas Tucker
2640,227,63,2024-05-18,2,Joseph Miller
2641,486,26,2023-05-11,1,Tony Diaz
2642,424,33,2023-10-19,9,Rodney Johnson
2643,452,34,2023-11-10,1,Benjamin Figueroa
2644,45,36,2024-12-28,8,Benjamin Figueroa
2645,254,24,2023-06-28,2,Daniel Gonzalez
2646,474,99,2024-05-24,10,Tiffany Page
2647,10,26,2025-03-31,5,Jerry Lucero
2648,120,39,2024-12-17,6,Rodney Johnson
2649,390,78,2024-06-11,6,Angela Smith
2650,116,62,2024-03-05,9,Jill Bonilla
2651,71,55,2025-04-17,5,Matthew Howe
2652,138,90,2021-12-20,1,Elizabeth Kim
2653,205,51,2022-03-14,8,Thomas Tucker
2654,79,42,2025-04-07,3,Rodney Johnson
2655,138,78,2023-05-31,8,Kirk Alvarez
2656,361,100,2023-05-03,6,Christopher Johnson
2657,494,93,2022-05-03,4,Joseph Miller
2658,410,90,2021-11-27,6,Misty Torres
2659,408,25,2021-12-28,3,Nicole Winters
2660,253,8,2022-10-30,1,Joseph Miller
2661,14,89,2024-06-07,1,Benjamin Figueroa
2662,269,17,2022-06-24,8,David Foley
2663,480,62,2025-02-12,2,David Russell
2664,147,39,2023-11-24,3,Kirk Alvarez
2665,148,57,2024-11-01,4,Debra Ruiz
2666,91,96,2024-09-08,10,Misty Torres
2667,67,23,2022-03-16,8,Christine Rios
2668,430,41,2024-05-05,4,Elizabeth Kim
2669,275,25,2022-10-18,10,Debra Ruiz
2670,491,61,2022-02-23,9,Ashley Williams
2671,406,3,2022-09-28,5,George Hamilton MD
2672,89,79,2024-08-14,6,David Evans
2673,146,35,2024-06-11,1,Misty Torres
2674,142,30,2025-04-29,4,Joseph Miller
2675,362,81,2022-08-27,3,George Hamilton MD
2676,359,2,2022-07-09,9,Christine Rios
2677,195,47,2022-10-01,6,Matthew Howe
2678,386,59,2023-09-12,2,David Russell
2679,459,66,2024-01-23,8,Matthew Howe
2680,124,10,2023-09-01,4,Larry Medina
2681,226,81,2023-09-25,2,Benjamin Figueroa
2682,43,46,2023-01-05,2,Erika Stanley
2683,332,19,2024-08-16,5,Erika Stanley
2684,41,18,2023-09-05,2,Kirk Alvarez
2685,492,16,2025-03-04,4,George Hamilton MD
2686,418,65,2021-11-22,1,Larry Medina
2687,122,65,2021-12-26,7,Tiffany Page
2688,71,69,2025-01-08,9,David Foley
2689,366,40,2022-01-02,8,Cindy Clark
2690,2,13,2025-01-13,3,Brian Smith
2691,10,7,2025-01-25,5,Christopher Johnson
2692,456,67,2024-01-03,2,Angela Smith
2693,469,69,2022-05-22,8,Debra Ruiz
2694,237,82,2024-12-29,2,Daniel Gonzalez
2695,389,33,2022-11-21,1,Matthew Howe
2696,484,18,2022-02-22,7,Elizabeth Kim
2697,355,53,2024-10-10,3,Tony Diaz
2698,441,88,2024-12-06,8,David Russell
2699,435,94,2024-07-25,4,Misty Torres
2700,352,80,2024-02-04,3,Brian Smith
2701,190,11,2025-03-10,7,Daniel Gonzalez
2702,102,29,2024-05-17,7,Christine Rios
2703,25,98,2025-07-16,5,Cindy Clark
2704,129,30,2023-03-02,5,Daniel Gonzalez
2705,298,54,2023-08-20,2,Kirk Alvarez
2706,428,35,2021-12-23,8,David Foley
2707,222,89,2024-03-29,2,Benjamin Figueroa
2708,125,27,2025-04-28,7,Daniel Gonzalez
2709,145,59,2021-12-06,9,Misty Torres
2710,341,30,2022-02-16,8,David Foley
2711,205,51,2021-12-06,10,Angela Smith
2712,129,76,2022-12-13,6,David Russell
2713,112,44,2023-07-23,7,Thomas Tucker
2714,411,17,2023-02-10,10,Thomas Tucker
2715,400,86,2023-05-02,1,Rodney Johnson
2716,305,64,2025-03-01,1,Cindy Clark
2717,400,33,2023-09-03,9,Benjamin Figueroa
2718,18,51,2021-09-20,4,Lisa Gonzalez
2719,311,86,2023-10-19,5,Larry Medina
2720,308,26,2022-07-10,2,Cindy Clark
2721,148,91,2023-03-14,6,Christine Rios
2722,393,59,2021-10-24,1,Ashley Williams
2723,293,25,2024-10-15,7,Parker Hayes
2724,435,44,2023-07-21,3,Parker Hayes
2725,80,45,2022-12-17,3,Tiffany Page
2726,108,87,2023-09-10,10,Jill Bonilla
2727,443,68,2022-03-03,6,Rodney Johnson
2728,177,78,2025-06-19,2,Jerry Lucero
2729,322,19,2023-07-26,4,Thomas Tucker
2730,239,18,2024-10-09,2,Nicole Winters
2731,144,35,2021-12-12,9,Nicole Winters
2732,189,44,2025-08-18,7,Tiffany Page
2733,268,64,2025-03-09,9,Tiffany Page
2734,280,48,2022-10-14,10,Benjamin Figueroa
2735,323,55,2021-12-12,4,Debra Ruiz
2736,419,79,2025-08-09,1,Nicole Winters
2737,481,56,2023-11-06,2,George Hamilton MD
2738,169,67,2022-05-10,2,Benjamin Figueroa
2739,197,9,2025-01-16,7,Nicole Winters
2740,423,78,2023-05-05,10,Joseph Miller
2741,137,13,2024-08-30,8,Erika Stanley
2742,350,25,2022-03-15,6,Elizabeth Kim
2743,306,9,2024-02-25,3,David Evans
2744,311,5,2022-11-05,2,Matthew Howe
2745,286,23,2022-09-20,6,Matthew Howe
2746,24,6,2025-03-23,9,Tiffany Page
2747,353,47,2025-09-11,5,Erika Stanley
2748,169,64,2023-10-28,6,Jill Bonilla
2749,390,44,2022-11-22,10,Tiffany Page
2750,453,82,2021-10-17,1,Lisa Gonzalez
2751,433,20,2025-02-10,7,Christopher Johnson
2752,451,2,2022-06-01,8,Joyce Harris
2753,273,88,2025-08-20,3,Cindy Clark
2754,144,58,2024-12-13,4,Joyce Harris
2755,278,22,2025-08-22,4,Tony Diaz
2756,448,36,2023-05-25,1,Tiffany Page
2757,370,1,2022-01-05,1,Thomas Tucker
2758,60,13,2024-04-19,9,David Russell
2759,454,9,2023-08-17,10,Thomas Tucker
2760,481,66,2022-07-10,5,Brian Smith
2761,11,59,2023-04-29,5,Cindy Clark
2762,206,43,2025-07-19,2,Daniel Gonzalez
2763,148,9,2021-12-21,10,Misty Torres
2764,163,48,2023-10-21,10,Benjamin Figueroa
2765,455,91,2024-05-30,6,Tiffany Page
2766,120,11,2024-12-10,5,Christopher Johnson
2767,42,7,2023-08-04,6,Lisa Gonzalez
2768,162,6,2024-02-10,3,Tony Diaz
2769,404,88,2021-11-19,6,David Evans
2770,162,64,2023-12-12,8,David Foley
2771,491,48,2022-10-23,4,Tony Diaz
2772,485,44,2022-12-25,9,Erika Stanley
2773,253,93,2024-10-01,2,Nicole Winters
2774,47,75,2025-03-03,2,Joseph Miller
2775,382,51,2021-09-14,9,Kirk Alvarez
2776,168,80,2022-09-23,5,Larry Medina
2777,365,77,2023-09-08,5,George Hamilton MD
2778,31,84,2022-03-22,7,Tiffany Page
2779,395,24,2025-08-01,6,Nicole Winters
2780,499,27,2022-03-24,6,Tony Diaz
2781,486,80,2024-11-23,1,Daniel Gonzalez
2782,500,87,2023-02-15,10,Cindy Clark
2783,5,98,2022-08-06,9,Joseph Miller
2784,493,27,2025-06-29,3,Elizabeth Kim
2785,158,39,2023-07-07,2,Benjamin Figueroa
2786,264,38,2024-08-31,7,Parker Hayes
2787,250,11,2024-03-17,1,Jerry Lucero
2788,232,50,2025-04-27,9,George Hamilton MD
2789,43,96,2022-06-20,1,Cindy Clark
2790,9,37,2025-02-07,10,Erika Stanley
2791,482,35,2023-03-22,5,Joseph Miller
2792,91,70,2023-07-13,10,Rodney Johnson
2793,58,62,2024-12-17,9,Erika Stanley
2794,34,64,2023-03-21,8,Debra Ruiz
2795,73,60,2025-01-02,2,Jill Bonilla
2796,468,92,2023-07-11,2,Ashley Williams
2797,100,41,2023-03-30,4,Thomas Tucker
2798,220,78,2024-04-29,5,Parker Hayes
2799,117,73,2022-08-06,7,Kirk Alvarez
2800,338,78,2022-09-04,7,Christopher Johnson
2801,115,15,2024-09-18,10,Lisa Gonzalez
2802,461,55,2024-06-26,4,Elizabeth Kim
2803,397,94,2021-12-27,9,Jerry Lucero
2804,494,10,2022-02-18,9,Ashley Williams
2805,25,82,2023-12-23,4,Erika Stanley
2806,355,79,2023-10-10,2,Debra Ruiz
2807,12,5,2022-09-13,10,Daniel Gonzalez
2808,67,94,2024-03-10,7,Cindy Clark
2809,10,45,2022-08-30,9,Joseph Miller
2810,293,32,2024-11-12,1,David Evans
2811,399,61,2025-04-05,9,Jill Bonilla
2812,161,87,2022-04-09,4,Christine Rios
2813,264,19,2022-12-24,4,David Evans
2814,349,64,2023-01-15,9,Tony Diaz
2815,494,11,2021-10-12,7,Jill Bonilla
2816,177,29,2024-05-17,4,Lisa Gonzalez
2817,10,24,2024-05-30,4,Erika Stanley
2818,96,37,2024-06-28,3,Larry Medina
2819,24,31,2024-09-23,8,Lisa Gonzalez
2820,284,4,2022-08-23,7,Lisa Gonzalez
2821,264,22,2025-09-13,7,Angela Smith
2822,357,5,2024-06-15,9,Tiffany Page
2823,477,69,2025-07-14,1,Tiffany Page
2824,473,75,2025-02-02,6,Elizabeth Kim
2825,83,94,2025-05-12,8,Thomas Tucker
2826,302,82,2021-11-12,5,Larry Medina
2827,414,66,2024-11-10,10,Brian Smith
2828,79,38,2025-02-03,1,Parker Hayes
2829,118,19,2024-08-01,2,Jerry Lucero
2830,83,72,2023-04-15,2,Lisa Gonzalez
2831,394,50,2022-08-14,6,Angela Smith
2832,216,5,2022-05-29,6,Tiffany Page
2833,20,28,2022-04-23,3,Rodney Johnson
2834,134,19,2023-08-17,5,Jerry Lucero
2835,335,27,2023-01-04,8,Debra Ruiz
2836,32,74,2024-08-09,1,Misty Torres
2837,75,100,2024-06-19,6,David Evans
2838,367,39,2022-04-17,4,Misty Torres
2839,234,24,2025-06-02,8,Angela Smith
2840,72,98,2023-10-19,9,Ashley Williams
2841,229,14,2023-08-11,5,Jerry Lucero
2842,433,1,2025-04-17,9,Erika Stanley
2843,439,76,2024-08-10,3,Parker Hayes
2844,475,77,2024-11-30,7,Parker Hayes
2845,341,33,2022-03-21,9,David Evans
2846,327,51,2023-12-29,10,Ashley Williams
2847,301,17,2023-04-24,4,Parker Hayes
2848,109,65,2023-12-30,2,Cindy Clark
2849,144,37,2025-01-29,9,Kirk Alvarez
2850,290,65,2025-05-07,9,Benjamin Figueroa
2851,192,40,2022-09-15,9,Matthew Howe
2852,66,84,2022-03-09,3,Jerry Lucero
2853,16,46,2023-08-29,9,Tiffany Page
2854,7,91,2024-09-06,1,Matthew Howe
2855,294,51,2025-06-26,7,Misty Torres
2856,2,79,2024-05-03,7,Daniel Gonzalez
2857,120,14,2024-10-30,1,Debra Ruiz
2858,266,15,2024-12-29,2,Benjamin Figueroa
2859,58,60,2023-05-06,4,Joyce Harris
2860,375,84,2022-09-10,10,Thomas Tucker
2861,474,91,2024-01-22,8,Christine Rios
2862,443,93,2025-02-04,8,Nicole Winters
2863,232,66,2022-02-27,9,Christine Rios
2864,485,98,2023-02-09,7,Tiffany Page
2865,52,18,2025-04-08,8,Matthew Howe
2866,498,34,2024-08-14,7,Nicole Winters
2867,224,72,2022-08-27,2,David Foley
2868,87,49,2024-05-12,9,Matthew Howe
2869,491,73,2023-12-14,8,Benjamin Figueroa
2870,238,74,2023-07-06,4,Joyce Harris
2871,379,36,2021-11-10,6,Larry Medina
2872,145,63,2025-07-17,7,Thomas Tucker
2873,58,42,2022-02-10,2,Debra Ruiz
2874,296,41,2023-08-06,5,Daniel Gonzalez
2875,266,13,2023-01-17,4,Thomas Tucker
2876,252,61,2023-11-13,2,Kirk Alvarez
2877,160,14,2022-09-07,6,Parker Hayes
2878,97,87,2024-12-05,3,Debra Ruiz
2879,248,83,2024-10-22,8,Angela Smith
2880,466,79,2023-10-10,3,Lisa Gonzalez
2881,333,83,2021-12-08,1,Daniel Gonzalez
2882,312,47,2023-06-14,9,Cindy Clark
2883,82,64,2025-01-16,8,Jerry Lucero
2884,55,66,2023-08-31,4,Larry Medina
2885,219,55,2024-11-30,6,Misty Torres
2886,70,83,2023-04-11,1,Jill Bonilla
2887,356,52,2024-09-24,5,Brian Smith
2888,113,68,2023-01-11,2,Larry Medina
2889,386,24,2025-04-03,5,Benjamin Figueroa
2890,397,52,2025-09-06,9,Jerry Lucero
2891,476,20,2024-11-16,7,Parker Hayes
2892,13,53,2023-02-26,5,Parker Hayes
2893,64,100,2024-04-02,2,Lisa Gonzalez
2894,297,40,2025-04-18,7,Joseph Miller
2895,387,97,2023-09-15,7,Christine Rios
2896,107,52,2025-09-08,6,Debra Ruiz
2897,436,63,2022-09-05,2,Joseph Miller
2898,142,94,2025-08-15,2,Nicole Winters
2899,93,76,2022-08-28,9,George Hamilton MD
2900,5,60,2025-06-07,5,Elizabeth Kim
2901,391,89,2023-10-17,3,Benjamin Figueroa
2902,473,25,2025-04-09,1,Elizabeth Kim
2903,54,9,2022-05-16,3,Tiffany Page
2904,496,57,2023-10-04,8,George Hamilton MD
2905,413,90,2022-05-31,3,Rodney Johnson
2906,396,55,2024-09-04,9,Erika Stanley
2907,269,36,2024-11-11,4,Cindy Clark
2908,334,42,2023-11-29,3,Nicole Winters
2909,56,26,2022-12-17,4,Kirk Alvarez
2910,15,44,2024-02-11,2,Debra Ruiz
2911,94,16,2025-08-28,5,Erika Stanley
2912,264,95,2023-12-03,5,Daniel Gonzalez
2913,272,32,2024-09-14,7,Erika Stanley
2914,447,6,2025-05-12,8,David Russell
2915,412,38,2023-06-29,7,Daniel Gonzalez
2916,123,70,2022-10-18,10,Tiffany Page
2917,267,44,2023-09-01,10,Christopher Johnson
2918,110,78,2024-12-12,7,Tiffany Page
2919,14,49,2022-12-22,4,Christine Rios
2920,456,10,2021-10-02,8,George Hamilton MD
2921,40,82,2025-09-01,6,Brian Smith
2922,163,69,2024-04-25,3,Misty Torres
2923,430,67,2024-06-04,2,David Evans
2924,158,78,2024-04-13,5,David Evans
2925,250,37,2023-01-11,1,Debra Ruiz
2926,290,77,2024-06-06,8,Cindy Clark
2927,394,42,2023-11-18,8,Parker Hayes
2928,196,95,2023-12-16,5,David Evans
2929,173,99,2022-02-23,6,Christine Rios
2930,486,76,2023-10-06,8,George Hamilton MD
2931,108,56,2023-06-28,9,Tiffany Page
2932,140,19,2025-02-15,8,Parker Hayes
2933,256,7,2022-05-13,4,George Hamilton MD
2934,33,19,2022-06-07,2,Parker Hayes
2935,443,75,2022-09-07,10,Misty Torres
2936,110,34,2021-09-23,1,Elizabeth Kim
2937,446,65,2025-03-19,9,Erika Stanley
2938,427,28,2024-09-26,3,Tony Diaz
2939,217,49,2023-10-30,6,David Foley
2940,476,50,2023-01-26,8,Misty Torres
2941,18,26,2022-01-19,2,Thomas Tucker
2942,409,9,2022-07-23,3,Angela Smith
2943,213,57,2025-01-17,3,David Russell
2944,204,1,2022-04-17,4,Joseph Miller
2945,482,71,2025-07-02,7,Tony Diaz
2946,407,52,2022-01-25,7,Kirk Alvarez
2947,64,37,2022-05-14,6,Angela Smith
2948,299,18,2022-11-18,8,Elizabeth Kim
2949,273,9,2023-10-01,4,David Foley
2950,385,23,2025-09-08,6,George Hamilton MD
2951,478,88,2023-01-06,2,Ashley Williams
2952,14,19,2022-05-06,4,Jill Bonilla
2953,65,86,2022-05-24,10,Jerry Lucero
2954,197,5,2024-11-15,1,Tony Diaz
2955,123,6,2021-10-12,1,Parker Hayes
2956,391,26,2025-03-12,9,George Hamilton MD
2957,452,44,2024-02-14,5,David Evans
2958,457,68,2024-01-08,1,Ashley Williams
2959,205,5,2023-06-13,9,Erika Stanley
2960,121,2,2023-12-31,6,Ashley Williams
2961,118,86,2022-11-30,8,Angela Smith
2962,140,47,2025-04-09,4,Tony Diaz
2963,317,46,2022-09-06,4,George Hamilton MD
2964,293,31,2025-05-20,10,David Evans
2965,380,57,2021-09-21,1,Debra Ruiz
2966,193,80,2022-03-19,9,Angela Smith
2967,269,67,2024-02-06,6,David Foley
2968,495,32,2024-11-01,7,Larry Medina
2969,440,49,2022-12-03,10,Lisa Gonzalez
2970,457,83,2022-06-07,9,Elizabeth Kim
2971,302,72,2023-02-28,3,David Foley
2972,34,71,2024-02-05,10,Erika Stanley
2973,213,5,2025-02-14,2,Tony Diaz
2974,145,99,2022-09-02,4,Jerry Lucero
2975,424,80,2023-02-17,5,Angela Smith
2976,254,33,2023-03-01,5,Angela Smith
2977,133,18,2024-03-20,9,Christine Rios
2978,442,5,2023-12-18,3,Joseph Miller
2979,497,59,2022-12-31,9,Tony Diaz
2980,84,68,2024-09-27,7,Ashley Williams
2981,462,32,2023-09-18,3,Cindy Clark
2982,366,5,2024-12-18,9,Erika Stanley
2983,102,34,2022-03-04,7,Jerry Lucero
2984,107,46,2023-07-26,5,David Foley
2985,300,7,2024-12-17,9,Jill Bonilla
2986,6,34,2021-11-23,8,David Russell
2987,410,53,2023-04-11,9,Elizabeth Kim
2988,475,35,2023-10-07,2,Erika Stanley
2989,146,66,2022-02-20,6,Rodney Johnson
2990,296,83,2021-10-25,3,Misty Torres
2991,500,71,2023-09-05,5,Nicole Winters
2992,66,93,2023-10-02,2,Kirk Alvarez
2993,244,89,2023-03-29,6,Joyce Harris
2994,43,25,2025-08-24,4,Nicole Winters
2995,438,40,2025-04-23,7,Larry Medina
2996,452,43,2024-05-22,5,Matthew Howe
2997,469,13,2023-04-10,10,Lisa Gonzalez
2998,52,51,2022-01-20,8,Brian Smith
2999,349,24,2023-10-03,9,Parker Hayes
3000,282,32,2023-05-22,6,Matthew Howe
3001,86,73,2024-02-04,6,Jerry Lucero
3002,300,51,2022-08-05,4,Joseph Miller
3003,335,3,2025-07-09,8,George Hamilton MD
3004,481,3,2021-10-13,6,George Hamilton MD
3005,296,85,2023-01-28,7,Larry Medina
3006,167,61,2025-04-22,10,David Russell
3007,257,3,2023-08-08,4,Joseph Miller
3008,444,64,2024-08-09,7,Rodney Johnson
3009,159,63,2024-03-14,4,Jerry Lucero
3010,24,62,2023-05-18,10,Lisa Gonzalez
3011,96,52,2022-08-02,9,Lisa Gonzalez
3012,180,82,2023-11-22,9,Angela Smith
3013,129,18,2023-01-19,9,David Russell
3014,208,65,2022-11-21,5,Benjamin Figueroa
3015,218,55,2024-07-28,3,Joyce Harris
3016,275,9,2021-10-07,7,Brian Smith
3017,63,78,2023-04-03,3,George Hamilton MD
3018,447,38,2024-02-23,4,David Russell
3019,35,6,2023-06-24,8,Larry Medina
3020,213,72,2025-06-01,3,Joseph Miller
3021,129,29,2025-04-25,6,Larry Medina
3022,370,41,2025-06-16,3,Thomas Tucker
3023,396,72,2025-08-14,2,Daniel Gonzalez
3024,491,90,2025-08-11,8,Parker Hayes
3025,332,20,2024-06-15,6,Tiffany Page
3026,172,4,2023-08-24,3,Elizabeth Kim
3027,415,13,2023-03-19,10,Elizabeth Kim
3028,126,20,2023-07-09,4,Debra Ruiz
3029,484,39,2021-10-09,1,David Evans
3030,499,11,2024-04-17,7,Joseph Miller
3031,344,20,2022-01-16,4,Elizabeth Kim
3032,326,55,2022-10-22,9,Misty Torres
3033,332,27,2023-05-31,4,Rodney Johnson
3034,320,41,2024-09-06,2,Joseph Miller
3035,30,26,2022-10-31,2,Joseph Miller
3036,428,72,2023-02-20,5,Angela Smith
3037,130,91,2024-03-19,6,Rodney Johnson
3038,489,73,2022-01-31,9,Jill Bonilla
3039,465,34,2021-12-19,5,Brian Smith
3040,401,84,2023-04-21,2,Joyce Harris
3041,349,85,2021-11-22,1,Misty Torres
3042,61,51,2024-05-26,8,Thomas Tucker
3043,36,31,2023-11-19,5,Debra Ruiz
3044,403,18,2024-04-04,10,Thomas Tucker
3045,254,89,2023-07-30,2,Rodney Johnson
3046,122,78,2022-02-14,5,George Hamilton MD
3047,139,49,2025-05-05,1,Jill Bonilla
3048,178,21,2025-05-17,9,Angela Smith
3049,339,50,2023-12-11,3,Parker Hayes
3050,316,23,2023-10-20,4,Ashley Williams
3051,365,91,2022-03-19,9,Matthew Howe
3052,37,36,2025-08-20,9,David Evans
3053,340,83,2024-02-22,5,Nicole Winters
3054,364,31,2021-09-29,9,Misty Torres
3055,417,27,2021-12-06,1,Brian Smith
3056,432,24,2022-03-10,4,David Foley
3057,330,42,2022-12-08,3,Tiffany Page
3058,436,26,2023-05-08,8,Larry Medina
3059,222,10,2022-07-17,10,Matthew Howe
3060,108,7,2023-08-25,6,David Evans
3061,338,10,2022-12-17,1,Thomas Tucker
3062,436,15,2025-07-26,6,Cindy Clark
3063,270,39,2022-06-11,4,Cindy Clark
3064,187,100,2025-08-09,2,Christine Rios
3065,180,40,2023-11-30,4,Jerry Lucero
3066,14,69,2022-05-05,8,Lisa Gonzalez
3067,201,96,2021-10-27,3,Rodney Johnson
3068,177,17,2023-03-23,4,Debra Ruiz
3069,148,38,2025-06-04,3,Matthew Howe
3070,27,7,2024-06-15,5,Jerry Lucero
3071,420,75,2025-05-20,4,Jerry Lucero
3072,126,35,2025-08-25,10,Kirk Alvarez
3073,65,92,2022-12-15,4,Erika Stanley
3074,194,45,2022-05-19,8,Benjamin Figueroa
3075,321,36,2021-12-05,5,Ashley Williams
3076,337,50,2022-03-13,8,Cindy Clark
3077,244,93,2022-07-27,8,David Foley
3078,242,27,2022-06-07,2,Lisa Gonzalez
3079,431,98,2025-09-13,4,Christine Rios
3080,29,43,2024-12-03,7,Matthew Howe
3081,353,50,2025-01-04,10,Angela Smith
3082,149,20,2023-09-15,10,Thomas Tucker
3083,66,3,2021-10-23,9,Joyce Harris
3084,490,95,2022-02-07,1,Nicole Winters
3085,185,94,2022-06-03,9,Cindy Clark
3086,35,31,2021-11-24,3,Angela Smith
3087,443,49,2025-02-14,9,Christopher Johnson
3088,319,32,2021-12-22,4,Larry Medina
3089,309,9,2022-12-05,7,David Russell
3090,310,84,2022-05-11,1,George Hamilton MD
3091,228,97,2022-05-05,8,Parker Hayes
3092,386,1,2024-05-19,3,Larry Medina
3093,307,27,2024-05-16,5,Daniel Gonzalez
3094,375,40,2023-01-24,1,Kirk Alvarez
3095,184,38,2022-12-03,7,Angela Smith
3096,311,54,2022-09-25,2,Christine Rios
3097,163,68,2023-09-22,9,Kirk Alvarez
3098,142,41,2022-01-29,7,Thomas Tucker
3099,404,38,2024-03-05,7,Jill Bonilla
3100,5,68,2025-08-21,3,David Russell
3101,497,22,2024-05-27,3,Misty Torres
3102,70,63,2023-09-29,4,Jerry Lucero
3103,342,42,2024-07-11,10,Erika Stanley
3104,496,74,2021-11-29,7,Daniel Gonzalez
3105,245,34,2024-01-26,9,Christine Rios
3106,24,91,2023-03-11,10,George Hamilton MD
3107,467,23,2025-05-19,5,Rodney Johnson
3108,248,98,2025-08-22,10,Christopher Johnson
3109,127,61,2022-10-21,10,Cindy Clark
3110,177,63,2022-02-14,9,Daniel Gonzalez
3111,432,10,2023-07-23,6,Joyce Harris
3112,41,100,2022-02-05,7,Benjamin Figueroa
3113,190,77,2025-03-15,7,David Russell
3114,259,43,2021-10-25,2,Lisa Gonzalez
3115,154,85,2022-11-02,6,Angela Smith
3116,31,81,2021-12-16,3,David Foley
3117,153,53,2024-10-31,5,Parker Hayes
3118,33,81,2023-12-06,4,Debra Ruiz
3119,221,97,2022-10-11,8,Nicole Winters
3120,369,6,2024-08-17,5,Tony Diaz
3121,299,72,2024-04-24,4,Cindy Clark
3122,440,6,2025-09-12,7,Daniel Gonzalez
3123,109,43,2024-10-08,9,Christopher Johnson
3124,263,5,2025-03-07,10,Benjamin Figueroa
3125,364,64,2025-02-11,1,George Hamilton MD
3126,297,47,2022-06-19,8,Kirk Alvarez
3127,370,59,2023-11-01,1,Matthew Howe
3128,117,3,2025-03-17,6,Tony Diaz
3129,382,41,2021-12-26,4,Tony Diaz
3130,279,19,2024-12-15,5,Joyce Harris
3131,456,78,2024-09-30,4,Parker Hayes
3132,334,1,2025-08-11,1,Lisa Gonzalez
3133,467,71,2025-05-11,10,Matthew Howe
3134,487,90,2022-09-16,5,Christopher Johnson
3135,454,63,2023-04-17,6,Tony Diaz
